x,intensity
1886.5407,0.7672083969311664
1888.4696,0.7436743970253025
1890.3984999999998,0.7268643970925424
1892.3274,0.7201403971194383
1894.2563,0.6898823972404704
1896.1852,0.6461763974152943
1898.1140999999998,0.6091943975632225
1900.043,0.5755743976977024
1901.972,0.5385923978456304
1903.9009999999998,0.5016103979935583
1905.83,0.47027655811889374
1907.759,0.4463391182146435
1909.688,0.44307797822768813
1911.617,0.4322187182711251
1913.546,0.4153750983384996
1915.4750000000001,0.41789659832841364
1917.404,0.4329247382683011
1919.333,0.4492976782028093
1921.2620000000002,0.450507998197968
1923.191,0.44368313822526745
1925.1200000000001,0.45595443817618225
1927.049,0.46039227815843087
1928.978,0.45003731819985077
1930.9070000000002,0.4404892382380431
1932.836,0.43705999825176
1934.765,0.43248767827004925
1936.694,0.4251585182993659
1938.623,0.4235783783056865
1940.5520000000001,0.41917415832330335
1942.481,0.4256291982974832
1944.41,0.4250912782996349
1946.339,0.4247550783009797
1948.268,0.42892395828430413
1950.1970000000001,0.42209909831160364
1952.126,0.423611998305552
1954.055,0.4200146583199414
1955.984,0.3973883984104464
1957.913,0.3940600184237599
1959.8419,0.4001788583992845
1961.7708,0.3795025584819897
1963.6997000000001,0.37160185851359256
1965.6286,0.37519919849920325
1967.5575,0.35990209856039157
1969.4864,0.3505221185979115
1971.4153000000001,0.3466894386132422
1973.3442,0.3448067186207731
1975.2730999999999,0.3353931186584275
1977.202,0.31696935873212256
1979.131,0.31370821874516713
1981.06,0.3091695187633219
1982.989,0.3031179187875283
1984.918,0.31011087875955645
1986.847,0.30604285877582854
1988.776,0.30506787877972846
1990.705,0.3073876587704494
1992.634,0.295923238816307
1994.5629999999999,0.2988145588047418
1996.492,0.2986800788052797
1998.421,0.286610498853558
2000.35,0.2938051788247793
2002.279,0.2987473188050107
2004.2079999999999,0.3036558387853766
2006.137,0.31280047874879807
2008.066,0.3154228387383087
2009.995,0.32201235871195055
2011.924,0.320163258719347
2013.8529999999998,0.3238278387046886
2015.782,0.3279967186880131
2017.711,0.3276941386892234
2019.6399999999999,0.32530711869877155
2021.569,0.31572541873709836
2023.4979999999998,0.30436185878255256
2025.427,0.299285238802859
2027.356,0.3075221387699114
2029.2849999999999,0.3075221387699114
2031.214,0.2978395788086417
2033.1429999999998,0.3064799187740803
2035.072,0.29662925881348295
2037.001,0.2841226188635095
2038.9299999999998,0.29235951883056194
2040.859,0.2827441988690232
2042.788,0.27074185891703256
2044.717,0.2690608589237566
2046.646,0.27568399889726397
2048.575,0.28156749887373
2050.504,0.29467929882128274
2052.433,0.3031515387873938
2054.362,0.30987553876049784
2056.2909,0.3238950787044197
2058.2198,0.33371211866515155
2060.1487,0.3572461185710155
2062.0776,0.39227815843088737
2064.0065,0.4239818183040728
2065.9354,0.44960025820159893
2067.8642999999997,0.46264481814942077
2069.7932,0.4703437981186248
2071.7221,0.48513659805945364
2073.651,0.5049723979801104
2075.58,0.5049723979801104
2077.509,0.5049723979801104
2079.4379999999996,0.5049723979801104
2081.3669999999997,0.4982483980070064
2083.296,0.49054941803780233
2085.225,0.4751178380995286
2087.154,0.46351893814592426
2089.0829999999996,0.47017569811929716
2091.0119999999997,0.4781100180875599
2092.941,0.4682929781268281
2094.87,0.46378789814484833
2096.799,0.4594509181621963
2098.728,0.4376315382494739
2100.657,0.4090545383637818
2102.5860000000002,0.39954007840183964
2104.515,0.3780232784879069
2106.444,0.34141109863435565
2108.373,0.30873245876507016
2110.302,0.28735013885059946
2112.231,0.2738012789047949
2114.1600000000003,0.2654971389380114
2116.0890000000004,0.26415233894339063
2118.018,0.27003583891985666
2119.947,0.26233685895065256
2121.876,0.24885523900457904
2123.8050000000003,0.2564869789740521
2125.7340000000004,0.24586305901654773
2127.663,0.2516456989934172
2129.592,0.27006945891972217
2131.521,0.2776339588894641
